SIRUTA,Year,Core,Periurban,Village,Transilvania,Valachia,Moldavia,PopAdj,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,Pop2011Offset,D_PIT_USDdef,D_Turnover_USDdef,LN_Pop2018_Pop2011,Locality Type,Longitude,Latitude
60062,2018,0,1,0,1,0,0,5973,0.011142061,0.094986072,0.002506964,0,0.138461538,0,0.11025641,0,0.005870021,0,0,0,0.104926625,0.138461538,0,0,0.163102725,0,0,0,0.087735849,0.11025641,0,8.719480761,0.481964243,0.417942989,-0.024476168,Periurban,23.94260494,46.56306249
60099,2018,0,0,1,1,0,0,1352,0.022397892,0.114624506,0.006587615,0.009174312,0.403669725,0,0.018348624,0,0,0,0.009174312,0,0,0,0.403669725,0,0,0,0,0,0,0,0.018348624,7.272398393,0.870285709,1.429008581,-0.063058136,Village,23.56747617,46.96218372
60169,2018,0,0,1,1,0,0,2351,0.018030513,0.091539528,0.004160888,0,0.079268293,0,0.042682927,0,0,0,0,0,0,0,0.079268293,0,0,0,0,0,0,0,0.042682927,7.820037989,1.131170023,1.135565897,-0.057441941,Village,22.73652629,46.95829944
60419,2018,1,0,0,0,1,0,312419,0.047142109,0.414129799,0.094366356,0.038056082,0.219485379,0.023569086,0.09671548,0.038056082,0,0,0,0.219485379,0,0,0,0.023569086,0,0,0,0.09671548,0,0,0,12.68134985,0.031415755,0.181877776,-0.02924933,Core,28.59909181,44.19628403
60455,2018,1,0,0,0,1,0,11014,0.03370142,0.292987236,0.045030833,0.100694444,0.425154321,0,0.067901235,0.100694444,0,0,0,0.425154321,0,0,0,0,0,0,0,0.067901235,0,0,0,9.29118276,0.347645937,0.067399542,0.01573971,Core,28.6422532,44.04845738
60482,2018,1,0,0,0,1,0,41088,0.034962475,0.266337177,0.084092989,0.010544315,0.248883823,0.180963237,0.196637219,0.010544315,0,0,0,0.248883823,0,0,0,0.180963237,0,0,0,0.196637219,0,0,0,10.67389665,-0.205884228,-0.747830138,-0.050425268,Core,28.54962436,43.84387196
60507,2018,0,1,0,0,1,0,42012,0.014827975,0.150808022,0.05627114,0.007852194,0.191070054,0.160277136,0.117013087,0,0.038056082,0.007852194,0,0,0.219485379,0.191070054,0,0,0.023569086,0.160277136,0,0,0.09671548,0.117013087,0,10.60229369,0.004828287,0.243393706,0.04341688,Periurban,28.62441712,44.32306154
60534,2018,0,1,0,0,1,0,8180,0.058758315,0.160938655,0.000923873,0,0.238693467,0,0.040201005,0,0.100694444,0,0,0,0.425154321,0.238693467,0,0,0,0,0,0,0.067901235,0.040201005,0,8.965845495,0.583622243,-0.671741882,0.043601935,Periurban,28.59951768,44.04876079
60570,2018,0,1,0,0,1,0,8218,0.025128393,0.365370506,0.091159208,0.007616146,0.142041127,0.018659558,0.073115004,0,0.038056082,0.007616146,0,0,0.219485379,0.142041127,0,0,0.023569086,0.018659558,0,0,0.09671548,0.073115004,0,8.871224644,0.597542854,-0.42198082,0.142857505,Periurban,28.61111837,44.11364441
60598,2018,0,1,0,0,1,0,5754,0.015049718,0.056973932,0.00161247,0,0.361313869,0,0.182481752,0,0.010544315,0,0,0,0.248883823,0.361313869,0,0,0.180963237,0,0,0,0.196637219,0.182481752,0,8.639941657,0.748183727,-0.076667138,0.017708887,Periurban,28.55696725,43.93756465
60632,2018,0,1,0,0,1,0,6710,0.016009019,0.249379932,0.034047351,0.001506024,0.256024096,0.006024096,0.314006024,0,0.010544315,0.001506024,0,0,0.248883823,0.256024096,0,0,0.180963237,0.006024096,0,0,0.196637219,0.314006024,0,8.729397123,0.129473286,0.194951635,0.081957107,Periurban,28.50868378,43.79295509
60687,2018,0,1,0,0,1,0,15804,0.019842829,0.232220039,0.019744597,0.002891218,0.178894109,0.039754246,0.102638236,0,0.038056082,0.002891218,0,0,0.219485379,0.178894109,0,0,0.023569086,0.039754246,0,0,0.09671548,0.102638236,0,9.641408247,0.319351872,0.470425737,0.026610104,Periurban,28.52628003,44.24667411
60721,2018,0,1,0,0,1,0,7180,0.01391565,0.102119461,0.003853565,0,0.110714286,0,0.078571429,0,0.100694444,0,0,0,0.425154321,0.110714286,0,0,0,0,0,0,0.067901235,0.078571429,0,8.840869624,0.201171146,1.853255129,0.038185038,Periurban,28.61648399,44.00777852
60776,2018,1,0,0,0,1,0,18839,0.028713249,0.352500955,0.013592974,0.001353965,0.072340426,0.020696325,0.032108317,0.001353965,0,0,0,0.072340426,0,0,0,0.020696325,0,0,0,0.032108317,0,0,0,9.898324246,0.790769242,1.302274088,-0.054639777,Core,28.07914458,44.32317396
60801,2018,1,0,0,0,1,0,11131,0.035167977,0.15582559,0.006147248,0,0.105148658,0.001450326,0.326323423,0,0,0,0,0.105148658,0,0,0,0.001450326,0,0,0,0.326323423,0,0,0,9.345395603,0.452159555,0.347851733,-0.027906315,Core,27.95243231,44.72196579
60847,2018,1,0,0,0,1,0,45175,0.026736087,0.11208049,0.019700274,0.001553484,0.150687972,0.083000444,0.158677319,0.001553484,0,0,0,0.150687972,0,0,0,0.083000444,0,0,0,0.158677319,0,0,0,10.76779001,0.370142946,-1.184778401,-0.049490896,Core,28.27512149,44.24687852
60883,2018,0,0,1,0,1,0,2366,0.032732131,0.082164329,0.005344021,0,0.027777778,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,7.80016307,0.639043034,1.624022255,-0.031207026,Village,27.94046002,44.12864811
60945,2018,0,1,0,0,1,0,3801,0.024013024,0.040700041,0.004477004,0,0.052941176,0,0.105882353,0,0.010544315,0,0,0,0.248883823,0.052941176,0,0,0.180963237,0,0,0,0.196637219,0.105882353,0,8.207946941,0.458402456,0.048471555,0.035072528,Periurban,28.38703913,43.81396954
61005,2018,0,0,1,0,1,0,2855,0.017396184,0.00617284,0.004489338,0,0.04,0.02,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,8.004031508,0.116473519,-0.393107984,-0.047204386,Village,27.84165198,44.17910553
61069,2018,0,0,1,0,1,0,5791,0.029386093,0.060226942,0.002618563,0,0.110410095,0.028391167,0.015772871,0,0,0,0,0,0,0,0.110410095,0,0,0,0.028391167,0,0,0,0.015772871,8.682199026,0.242408152,0.802469445,-0.018138759,Village,27.71932137,44.05442038
61121,2018,0,1,0,0,1,0,5541,0.023421287,0.032611918,0.000296472,0,0.015789474,0,0.042105263,0,0.001553484,0,0,0,0.150687972,0.015789474,0,0,0.083000444,0,0,0,0.158677319,0.042105263,0,8.577347114,0.778137976,-0.031013649,0.042583155,Periurban,28.39551687,44.2741427
61167,2018,0,1,0,0,1,0,1396,0.025925926,0.065432099,0,0,0.013513514,0,0.22972973,0,0,0,0,0,0.09057971,0.013513514,0,0,0,0,0,0,0,0.22972973,0,7.326465614,0.260726879,1.667026299,-0.085099331,Periurban,28.11564142,43.84989689
61210,2018,0,1,0,0,1,0,3278,0.018307768,0.07174666,0,0,0,0,0.021978022,0,0,0,0,0,0.09057971,0,0,0,0,0,0,0,0,0.021978022,0,8.158516245,1.260733928,0.826248337,-0.063527486,Periurban,28.22279814,43.93279218
61256,2018,0,1,0,0,1,0,3546,0.020408163,0.013450835,0,0,0,0,0,0,0,0,0,0,0.105148658,0,0,0,0.001450326,0,0,0,0.326323423,0,0,8.181440696,0.089223128,0.237173359,-0.007865209,Periurban,28.03565273,44.72749221
61283,2018,0,1,0,0,1,0,3140,0.019837233,0.087995931,0.011190234,0,0.004273504,0,0.004273504,0,0.001553484,0,0,0,0.150687972,0.004273504,0,0,0.083000444,0,0,0,0.158677319,0.004273504,0,8.053569169,-0.052828522,0.598066008,-0.00159109,Periurban,28.27068722,44.14264122
61318,2018,0,0,1,0,1,0,9513,0.018293725,0.085826637,0.000854847,0.006514658,0.040716612,0,0.091205212,0,0,0,0.006514658,0,0,0,0.040716612,0,0,0,0,0,0,0,0.091205212,9.146441646,0.226937869,-0.210091496,0.013972917,Village,28.23446092,44.05857991
61372,2018,0,0,1,0,1,0,5497,0.022455941,0.098067084,0.00113701,0,0.088785047,0,0.091121495,0,0,0,0,0,0,0,0.088785047,0,0,0,0,0,0,0,0.091121495,8.645410489,0.215736896,0.199302341,-0.033452721,Village,28.52786606,44.53998118
61452,2018,0,1,0,0,1,0,2051,0.018972332,0.02055336,0,0,0.12,0,0,0,0,0,0,0,0.09057971,0.12,0,0,0,0,0,0,0,0,0,7.629489916,0.280733865,0.63328773,-0.003407158,Periurban,28.34842363,43.90871628
61513,2018,0,0,1,0,1,0,6296,0.014186102,0.129598461,0.004087521,0.009756098,0.102439024,0,0.230894309,0,0,0,0.009756098,0,0,0,0.102439024,0,0,0,0,0,0,0,0.230894309,8.726156679,-0.038633066,0.892880365,0.021513111,Village,28.75819661,44.46171039
61559,2018,0,0,1,0,1,0,3115,0.021330625,0.079735907,0.034535297,0,0.011235955,0,0.078651685,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0.078651685,8.135053909,0.455884029,1.059923585,-0.091069477,Village,28.16376874,44.54283493
61620,2018,0,1,0,0,1,0,14970,0.015644426,0.128263572,0.000414422,0.00143575,0.188083274,0.000717875,0.155061019,0,0.038056082,0.00143575,0,0,0.219485379,0.188083274,0,0,0.023569086,0.000717875,0,0,0.09671548,0.155061019,0,9.439068302,0.258717341,1.038014558,0.174735176,Periurban,28.50093181,44.12381257
61675,2018,0,0,1,0,1,0,2468,0.028364116,0.062664908,0,0,0.007246377,0,0.007246377,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0.007246377,7.834392303,0.754474845,0.232495844,-0.023228918,Village,28.03629818,44.03869863
61737,2018,0,0,1,0,1,0,3635,0.022278481,0.020253165,0,0,0.05952381,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0,0,0,0,0,8.089175679,0.203760584,1.344296542,0.109188711,Village,27.77943867,44.03258364
61808,2018,0,0,1,0,1,0,1640,0.025100402,0.007028112,0,0,0.03125,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,7.511524648,0.918559341,0.097209055,-0.109073128,Village,28.09899482,44.7763363
61826,2018,0,1,0,0,1,0,2668,0.013796909,0.035871965,0,0,0,0,0,0,0,0,0,0,0.105148658,0,0,0,0.001450326,0,0,0,0.326323423,0,0,7.943072717,-0.304510513,0.94714289,-0.05398831,Periurban,28.03726488,44.62947121
61871,2018,0,0,1,0,1,0,3012,0.020249221,0.055036345,0.065939772,0,0.033088235,0,0.011029412,0,0,0,0,0,0,0,0.033088235,0,0,0,0,0,0,0,0.011029412,8.064321961,-0.001975422,0.723629127,-0.053962372,Village,28.07406557,43.95995249
61951,2018,0,0,1,0,1,0,2054,0.023121387,0.052848885,0,0,0.010869565,0,0.510869565,0,0,0,0,0,0,0,0.010869565,0,0,0,0,0,0,0,0.510869565,7.704811923,0.361309461,0.556834605,-0.077267532,Village,27.80569871,44.12612232
62020,2018,0,0,1,0,1,0,2552,0.032882012,0.039329465,0.02063185,0,0.034722222,0,0,0,0,0,0,0,0,0,0.034722222,0,0,0,0,0,0,0,0,7.865571758,0.377955092,0.14899355,-0.020939113,Village,28.76461004,44.53954607
62057,2018,0,0,1,0,1,0,3123,0.022340426,0.042553191,0,0,0.016393443,0,0.016393443,0,0,0,0,0,0,0,0.016393443,0,0,0,0,0,0,0,0.016393443,8.148445666,-0.240395121,0.859760104,-0.101896309,Village,27.54353634,44.09821269
62137,2018,0,0,1,0,1,0,2429,0.017313019,0.137811634,0,0,0.004464286,0,0.116071429,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0,0,0.116071429,7.810758117,0.19481374,0.694742812,-0.015523188,Village,28.31923266,44.0162995
62191,2018,0,0,1,0,1,0,10160,0.015286435,0.176165034,0.003413476,0.001523229,0.133282559,0.002284844,0.043412034,0,0,0,0.001523229,0,0,0,0.133282559,0,0,0,0.002284844,0,0,0,0.043412034,9.236008119,0.54810072,-0.142822412,-0.009794398,Village,28.49966917,44.37168234
62253,2018,0,0,1,0,1,0,3769,0.023336214,0.060501296,0,0,0.056701031,0,0,0,0,0,0,0,0,0,0.056701031,0,0,0,0,0,0,0,0,8.222016437,0.37163947,0.584083186,0.012548556,Village,28.79586668,44.64325476
62280,2018,0,1,0,0,1,0,5376,0.018007203,0.042917167,0.00030012,0,0.117647059,0,0.343137255,0,0.001553484,0,0,0,0.150687972,0.117647059,0,0,0.083000444,0,0,0,0.158677319,0.343137255,0,8.559294367,0.728979581,0.000240533,0.030405515,Periurban,28.19451798,44.3089953
62360,2018,0,1,0,0,1,0,11348,0.019472778,0.144919857,0.002251954,0.001589825,0.118441971,0.005564388,0.132750397,0,0.001553484,0.001589825,0,0,0.150687972,0.118441971,0,0,0.083000444,0.005564388,0,0,0.158677319,0.132750397,0,9.363061459,0.302911691,-0.24256115,-0.026264663,Periurban,28.38392222,44.17187553
62397,2018,1,0,0,0,1,0,5726,0.025074144,0.046373686,0.002965759,0,0.09057971,0,0,0,0,0,0,0.09057971,0,0,0,0,0,0,0,0,0,0,0,8.679652119,0.185793819,0.231958399,-0.026879633,Core,28.30036025,43.81801297
62440,2018,0,0,1,0,1,0,5506,0.020426029,0.088999125,0.053399475,0.012544803,0.089605735,0.02688172,0.08781362,0,0,0,0.012544803,0,0,0,0.089605735,0,0,0,0.02688172,0,0,0,0.08781362,8.605204069,0.811007394,-0.597005714,0.008389617,Village,28.32847428,44.37933058
62486,2018,0,0,1,0,1,0,2611,0.022092268,0.092267706,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,7.955775782,0.703500267,0.686672589,-0.088287213,Village,27.63975853,44.14774821
62538,2018,0,1,0,0,1,0,4885,0.028330523,0.086677909,0,0,0.011730205,0,0,0,0.009619262,0,0,0,0.11566154,0.011730205,0,0,0.074304476,0,0,0,0.255400035,0,0,8.589327789,-0.027779098,0.006302435,-0.095403225,Periurban,27.4235694,44.08613524
62609,2018,0,0,1,0,1,0,1866,0.024866785,0.071047957,0.000888099,0,0.064220183,0,0.055045872,0,0,0,0,0,0,0,0.064220183,0,0,0,0,0,0,0,0.055045872,7.564238475,1.325829397,1.721336671,-0.032686094,Village,28.37542129,44.59814963
62672,2018,0,1,0,0,1,0,3454,0.02135393,0.039981826,0.039981826,0.004484305,0,0,0.049327354,0,0.010544315,0.004484305,0,0,0.248883823,0,0,0,0.180963237,0,0,0,0.196637219,0.049327354,0,8.1285852,0.930594133,0.160201154,0.018703058,Periurban,28.46962781,43.88274588
62707,2018,0,1,0,0,1,0,3593,0.020524017,0.05720524,0.018777293,0.004524887,0.013574661,0,0,0,0.001553484,0.004524887,0,0,0.150687972,0.013574661,0,0,0.083000444,0,0,0,0.158677319,0,0,8.160518247,-0.01447436,1.189062811,0.02622454,Periurban,28.14114071,44.18576084
62761,2018,0,1,0,0,1,0,5711,0.045769764,0.073231623,0.001386963,0,0.023041475,0,0.052995392,0,0.001553484,0,0,0,0.150687972,0.023041475,0,0,0.083000444,0,0,0,0.158677319,0.052995392,0,8.599878558,0.432065463,0.253385396,0.050270861,Periurban,28.42148847,44.24010393
62798,2018,0,1,0,0,1,0,3819,0.01540383,0.049542048,0.006244796,0,0.040935673,0.087719298,0,0,0.001353965,0,0,0,0.072340426,0.040935673,0,0,0.020696325,0.087719298,0,0,0.032108317,0,0,8.287780027,0.651540201,1.54512627,-0.04003614,Periurban,27.95237639,44.24481879
62823,2018,0,0,1,0,1,0,1304,0.030637255,0.035539216,0.025735294,0,0,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,7.253470383,0.883237695,1.691238871,-0.08027864,Village,28.19262422,44.71852093
62878,2018,0,0,1,0,1,0,2444,0.018758085,0.058861578,0,0,0.258333333,0,0.016666667,0,0,0,0,0,0,0,0.258333333,0,0,0,0,0,0,0,0.016666667,7.791935957,0.770118204,0.691835097,0.009455363,Village,28.64433152,44.44198671
62903,2018,0,1,0,0,1,0,2234,0.017569546,0.05124451,0,0,0.234042553,0,0.085106383,0,0.001353965,0,0,0,0.072340426,0.234042553,0,0,0.020696325,0,0,0,0.032108317,0.085106383,0,7.72753511,0.621308205,2.03210312,-0.015986131,Periurban,28.10679926,44.38763551
62949,2018,0,0,1,0,1,0,1522,0.030567686,0.044759825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.344072851,-0.614911869,1.390762165,-0.016292312,Village,28.24289559,44.4461032
62985,2018,0,0,1,0,1,0,1668,0.02354049,0.02354049,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,7.463936604,0.563621788,-0.106807469,-0.044556022,Village,28.46537419,44.45042441
63045,2018,0,0,1,0,1,0,1741,0.022857143,0.045714286,0.075238095,0,0.026490066,0.523178808,0.139072848,0,0,0,0,0,0,0,0.026490066,0,0,0,0.523178808,0,0,0,0.139072848,7.558516743,0.2654578,0.047751484,-0.096301803,Village,28.07062523,44.54464725
63072,2018,0,0,1,0,1,0,6227,0.022329358,0.078913981,0.003044912,0,0.072992701,0,0.02919708,0,0,0,0,0,0,0,0.072992701,0,0,0,0,0,0,0,0.02919708,8.700347735,-0.245251969,-1.341657913,0.03630222,Village,28.49029564,44.00330834
63125,2018,0,1,0,0,1,0,15818,0.01311349,0.108186289,0.003760486,0.00154202,0.178874325,0.00154202,0.077872012,0,0.038056082,0.00154202,0,0,0.219485379,0.178874325,0,0,0.023569086,0.00154202,0,0,0.09671548,0.077872012,0,9.440499258,0.830727501,0.629752979,0.228404553,Periurban,28.48792668,44.16716058
63152,2018,0,0,1,0,1,0,11117,0.017119978,0.186248792,0.018638686,0,0.115671642,0.067164179,0.21641791,0,0,0,0,0,0,0,0.115671642,0,0,0,0.067164179,0,0,0,0.21641791,9.179159254,-0.487116511,0.095484544,0.137071493,Village,28.54559977,44.32986306
63161,2018,0,0,1,0,1,0,544,0.030674847,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.378426184,0.776401592,0.186258318,-0.079476937,Village,27.98066312,43.9641968
63170,2018,0,0,1,0,1,0,732,0.038297872,0.123404255,0,0,0,0,0.092105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092105263,6.642486801,1.341587653,0.741965227,-0.046706287,Village,28.29933715,44.65560278
63189,2018,0,0,1,0,1,0,1929,0.028239203,0.049833887,0.000830565,0,0,0.010526316,0.021052632,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0.021052632,7.554858521,0.50483598,0.350976248,0.009898492,Village,28.21019282,44.34985208
63198,2018,0,0,1,0,1,0,2908,0.021852237,0.082726327,0.003121748,0,0.009661836,0,0.019323671,0,0,0,0,0,0,0,0.009661836,0,0,0,0,0,0,0,0.019323671,7.952615112,0.587055361,1.343926248,0.022605727,Village,28.34515554,43.95958947
63278,2018,0,1,0,0,1,0,1165,0.026573427,0.078321678,0,0,0.013333333,0,0.013333333,0,0,0,0,0,0.105148658,0.013333333,0,0,0.001450326,0,0,0,0.326323423,0.013333333,0,7.033506484,1.192284399,1.433951187,0.026969882,Periurban,28.12541557,44.62856577
63286,2018,0,0,1,0,1,0,3270,0.012873563,0.387586207,0.018390805,0.019758507,0.265642151,0.005488474,0.007683864,0,0,0,0.019758507,0,0,0,0.265642151,0,0,0,0.005488474,0,0,0,0.007683864,8.011355109,0.223024826,1.495539759,0.081190155,Village,28.61731497,43.94971145
63294,2018,0,0,1,0,1,0,2150,0.020664207,0.055350554,0,0,0.116504854,0,0.019417476,0,0,0,0,0,0,0,0.116504854,0,0,0,0,0,0,0,0.019417476,7.68017564,0.057738766,0.200161291,-0.006952519,Village,28.37079865,44.08733788
63300,2018,0,1,0,0,1,0,4534,0.019110621,0.028665932,0,0,0.184615385,0,0.007692308,0,0.001553484,0,0,0,0.150687972,0.184615385,0,0,0.083000444,0,0,0,0.158677319,0.007692308,0,8.309922989,0.037320268,-0.196860305,0.109436842,Periurban,28.3106936,44.29335299
63318,2018,0,1,0,0,1,0,2335,0.015646259,0.031292517,0.004761905,0,0.026315789,0.092105263,0.092105263,0,0.001353965,0,0,0,0.072340426,0.026315789,0,0,0.020696325,0.092105263,0,0,0.032108317,0.092105263,0,7.67971364,1.444368779,0,0.07605353,Periurban,28.08173159,44.29000899
63326,2018,0,0,1,0,1,0,1098,0.037593985,0.028571429,0,0,0,0,0.068181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,7.068172,0.907403401,-0.275211352,-0.066926378,Village,28.47544386,44.53201454
63334,2018,0,0,1,0,1,0,1600,0.019668737,0.119047619,0,0,0.089552239,0,0,0,0,0,0,0,0,0,0.089552239,0,0,0,0,0,0,0,0,7.388946098,1.136111546,2.977674094,-0.011187189,Village,28.58839696,44.62786064
63394,2018,1,0,0,1,0,0,64074,0.049142361,0.262599214,0.110805529,0.011590066,0.105167,0.190179846,0.147073937,0.011590066,0,0,0,0.105167,0,0,0,0.190179846,0,0,0,0.147073937,0,0,0,11.10214124,0.247081933,0.349019172,-0.034347291,Core,25.79026484,45.8405115
63447,2018,1,0,0,1,0,0,9167,0.041652264,0.12996889,0.020739717,0.018867925,0.066486972,0.088948787,0.194070081,0.018867925,0,0,0,0.066486972,0,0,0,0.088948787,0,0,0,0.194070081,0,0,0,9.176059438,0.24554797,-0.234574954,-0.05269408,Core,25.58434374,46.05564185
63526,2018,1,0,0,1,0,0,11087,0.056886647,0.222642567,0.038391481,0.000440723,0.224768621,0.102247686,0.173204055,0.000440723,0,0,0,0.224768621,0,0,0,0.102247686,0,0,0,0.173204055,0,0,0,9.362632182,-0.214554386,0.067423511,-0.049103653,Core,26.25513016,45.80916332
63553,2018,0,1,0,1,0,0,976,0.029503106,0.139751553,0,0,0.027522936,0,0.064220183,0,0.000440723,0,0,0,0.224768621,0.027522936,0,0,0.102247686,0,0,0,0.173204055,0.064220183,0,6.959398512,0.534911946,1.789393038,-0.075935926,Periurban,26.31188825,45.73946248
63580,2018,1,0,0,1,0,0,9320,0.040393754,0.127800407,0.024100475,0.001765225,0.068843778,0.122683142,0.119152692,0.001765225,0,0,0,0.068843778,0,0,0,0.122683142,0,0,0,0.119152692,0,0,0,9.141847376,0.358712624,0.572447066,-0.001929468,Core,26.00251789,45.68807981
63633,2018,0,1,0,1,0,0,4001,0.017761256,0.058240397,0,0,0.02173913,0,0.407608696,0,0.001765225,0,0,0,0.068843778,0.02173913,0,0,0.122683142,0,0,0,0.119152692,0.407608696,0,8.281977059,0.376053944,0.375303162,0.01232255,Periurban,26.09960979,45.69417283
63688,2018,0,1,0,1,0,0,4845,0.020591166,0.132514115,0.008967121,0,0.022540984,0.055327869,0.264344262,0,0.001765225,0,0,0,0.068843778,0.022540984,0,0,0.122683142,0.055327869,0,0,0.119152692,0.264344262,0,8.490438454,0.684643069,1.169760262,-0.00473593,Periurban,26.12028294,45.6277809
63740,2018,1,0,0,1,0,0,19836,0.048820116,0.229864603,0.204951644,0.029595265,0.064789634,0.353383459,0.191809311,0.029595265,0,0,0,0.064789634,0,0,0,0.353383459,0,0,0,0.191809311,0,0,0,9.94669071,0.155412183,-0.392675045,-0.051436962,Core,26.17717604,46.00841055
63777,2018,0,1,0,1,0,0,1629,0.028311426,0.113245703,0,0,0.092857143,0,0.378571429,0,0.018867925,0,0,0,0.066486972,0.092857143,0,0,0.088948787,0,0,0,0.194070081,0.378571429,0,7.43366654,0.260314036,0.906553898,-0.037944932,Periurban,25.60808821,45.9780931
63802,2018,0,1,0,1,0,0,4711,0.019105984,0.080389329,0.002162942,0.007092199,0.070921986,0,0.35106383,0,0.018867925,0.007092199,0,0,0.066486972,0.070921986,0,0,0.088948787,0,0,0,0.194070081,0.35106383,0,8.451267041,0.67597058,0.772548528,0.006388437,Periurban,25.73792796,46.09522415
63866,2018,0,0,1,1,0,0,3136,0.02310803,0.01559792,0,0,0.074626866,0,0.014925373,0,0,0,0,0,0,0,0.074626866,0,0,0,0,0,0,0,0.014925373,7.990915463,0.295756251,-1.380782776,0.059787918,Village,25.59996718,45.92300701
63893,2018,0,0,1,1,0,0,2597,0.033613445,0.12605042,0.000646412,0,0.028225806,0,0.209677419,0,0,0,0,0,0,0,0.028225806,0,0,0,0,0,0,0,0.209677419,7.824046011,0.312104258,0.027898159,0.038066201,Village,25.84089358,45.97771597
63937,2018,0,0,1,1,0,0,3285,0.019930244,0.014449427,0.016940708,0.310679612,0.019417476,0,0.038834951,0,0,0,0.310679612,0,0,0,0.019417476,0,0,0,0,0,0,0,0.038834951,8.087640288,0.308109,0.305115848,0.009481643,Village,26.01644003,45.79986399
64005,2018,0,1,0,1,0,0,1438,0.027972028,0.064102564,0,0,0.050632911,0,0.265822785,0,0.000440723,0,0,0,0.224768621,0.050632911,0,0,0.102247686,0,0,0,0.173204055,0.265822785,0,7.34601021,1.139787422,0.602041957,-0.075001672,Periurban,26.08423525,45.83265221
64041,2018,0,1,0,1,0,0,5163,0.023418385,0.108004194,0.000699056,0,0.05026455,0.005291005,0.386243386,0,0.027305105,0,0,0,0.141472101,0.05026455,0,0,0.036340852,0.005291005,0,0,0.189684738,0.386243386,0,8.520786727,0.481278833,0.546998807,0.028486358,Periurban,25.64517522,46.18270869
64096,2018,0,1,0,1,0,0,3587,0.020371209,0.100045269,0,0,0.018796992,0,0.676691729,0,0.029595265,0,0,0,0.064789634,0.018796992,0,0,0.353383459,0,0,0,0.191809311,0.676691729,0,8.248790734,-0.258798416,0.240317785,-0.063719256,Periurban,26.36695499,46.04292974
64130,2018,0,1,0,1,0,0,3346,0.016893477,0.032848428,0,0,0.075471698,0,0.047169811,0,0.029595265,0,0,0,0.064789634,0.075471698,0,0,0.353383459,0,0,0,0.191809311,0.047169811,0,8.141772205,-0.05027224,0.506811107,-0.026251323,Periurban,26.11224687,45.9343038
64194,2018,0,1,0,1,0,0,4037,0.01946762,0.057608264,0,0,0.082474227,0,0.010309278,0,0.029595265,0,0,0,0.064789634,0.082474227,0,0,0.353383459,0,0,0,0.191809311,0.010309278,0,8.310169022,0.001724962,0.80049153,-0.006911901,Periurban,25.99558794,45.97521673
64238,2018,0,1,0,1,0,0,1561,0.031612223,0.306638567,0.079030558,0,0.085858586,0.121212121,0.429292929,0,0.011590066,0,0,0,0.105167,0.085858586,0,0,0.190179846,0.121212121,0,0,0.147073937,0.429292929,0,7.37337431,0.452240078,0.707701061,-0.020292389,Periurban,25.81062199,45.76657526
